plz,wahlkreis_nr,wahlkreis_name,overlap,is_primary
26121,62,Wahlkreis 62,0.5,True
26121,63,Wahlkreis 63,0.5,False
26122,62,Wahlkreis 62,0.5,True
26122,63,Wahlkreis 63,0.5,False
26123,62,Wahlkreis 62,0.5,True
26123,63,Wahlkreis 63,0.5,False
26125,62,Wahlkreis 62,0.498981,True
26125,63,Wahlkreis 63,0.498981,False
26125,64,Wahlkreis 64,0.000102,False
26125,71,Wahlkreis 71,0.001935,False
26127,62,Wahlkreis 62,0.498787,True
26127,63,Wahlkreis 63,0.498787,False
26127,72,Wahlkreis 72,0.002427,False
26129,62,Wahlkreis 62,0.4939,True
26129,63,Wahlkreis 63,0.4939,False
26129,72,Wahlkreis 72,0.0122,False
26131,62,Wahlkreis 62,0.496797,True
26131,63,Wahlkreis 63,0.496797,False
26131,64,Wahlkreis 64,0.003704,False
26131,72,Wahlkreis 72,0.002702,False
26133,62,Wahlkreis 62,0.499077,True
26133,63,Wahlkreis 63,0.499077,False
26133,64,Wahlkreis 64,0.001846,False
26135,62,Wahlkreis 62,0.498467,True
26135,63,Wahlkreis 63,0.498467,False
26135,64,Wahlkreis 64,0.003066,False
26160,62,Wahlkreis 62,0.000934,False
26160,63,Wahlkreis 63,0.000934,False
26160,72,Wahlkreis 72,0.998132,True
26169,66,Wahlkreis 66,0.99902,True
26169,67,Wahlkreis 67,9.3e-05,False
26169,72,Wahlkreis 72,5.5e-05,False
26169,82,Wahlkreis 82,0.000832,False
26180,62,Wahlkreis 62,0.00167,False
26180,63,Wahlkreis 63,0.00167,False
26180,70,Wahlkreis 70,0.00115,False
26180,71,Wahlkreis 71,0.988716,True
26180,72,Wahlkreis 72,0.006794,False
26188,62,Wahlkreis 62,0.002451,False
26188,63,Wahlkreis 63,0.002451,False
26188,64,Wahlkreis 64,0.002167,False
26188,66,Wahlkreis 66,0.003424,False
26188,72,Wahlkreis 72,0.989508,True
26197,64,Wahlkreis 64,0.00033,False
26197,66,Wahlkreis 66,0.998556,True
26197,67,Wahlkreis 67,0.000797,False
26197,68,Wahlkreis 68,0.000317,False
26203,62,Wahlkreis 62,0.000917,False
26203,63,Wahlkreis 63,0.000917,False
26203,64,Wahlkreis 64,0.99293,True
26203,66,Wahlkreis 66,0.005156,False
26203,72,Wahlkreis 72,7.9e-05,False
26209,62,Wahlkreis 62,0.003995,False
26209,63,Wahlkreis 63,0.003995,False
26209,64,Wahlkreis 64,0.9917,True
26209,66,Wahlkreis 66,0.00031,False
26215,62,Wahlkreis 62,0.000341,False
26215,63,Wahlkreis 63,0.000341,False
26215,70,Wahlkreis 70,0.000201,False
26215,71,Wahlkreis 71,0.004157,False
26215,72,Wahlkreis 72,0.994961,True
26219,64,Wahlkreis 64,0.000483,False
26219,66,Wahlkreis 66,0.998955,True
26219,72,Wahlkreis 72,0.000562,False
26316,70,Wahlkreis 70,0.999241,True
26316,71,Wahlkreis 71,0.000116,False
26316,72,Wahlkreis 72,0.000643,False
26340,70,Wahlkreis 70,0.997176,True
26340,72,Wahlkreis 72,9.6e-05,False
26340,83,Wahlkreis 83,0.000291,False
26340,87,Wahlkreis 87,0.002437,False
26345,70,Wahlkreis 70,0.99543,True
26345,72,Wahlkreis 72,0.00457,False
26349,70,Wahlkreis 70,0.993354,True
26349,71,Wahlkreis 71,0.006646,False
26382,69,Wahlkreis 69,1.0,True
26384,69,Wahlkreis 69,1.0,True
26386,69,Wahlkreis 69,1.0,True
26388,69,Wahlkreis 69,0.995589,True
26388,70,Wahlkreis 70,0.004411,False
26389,69,Wahlkreis 69,0.998443,True
26389,70,Wahlkreis 70,0.001557,False
26409,70,Wahlkreis 70,0.002738,False
26409,86,Wahlkreis 86,6.4e-05,False
26409,87,Wahlkreis 87,0.997198,True
26419,69,Wahlkreis 69,0.007422,False
26419,70,Wahlkreis 70,0.991117,True
26419,87,Wahlkreis 87,0.001461,False
26427,86,Wahlkreis 86,0.000115,False
26427,87,Wahlkreis 87,0.999885,True
26434,69,Wahlkreis 69,0.000376,False
26434,70,Wahlkreis 70,0.998408,True
26434,87,Wahlkreis 87,0.001215,False
26441,70,Wahlkreis 70,0.997572,True
26441,87,Wahlkreis 87,0.002428,False
26446,70,Wahlkreis 70,0.001147,False
26446,83,Wahlkreis 83,0.000742,False
26446,86,Wahlkreis 86,0.000164,False
26446,87,Wahlkreis 87,0.997947,True
26452,69,Wahlkreis 69,0.001034,False
26452,70,Wahlkreis 70,0.998265,True
26452,87,Wahlkreis 87,0.000701,False
26465,87,Wahlkreis 87,1.0,True
26474,87,Wahlkreis 87,1.0,True
26486,70,Wahlkreis 70,1.0,True
26487,86,Wahlkreis 86,0.000214,False
26487,87,Wahlkreis 87,0.999786,True
26489,87,Wahlkreis 87,1.0,True
26506,85,Wahlkreis 85,0.996737,True
26506,86,Wahlkreis 86,0.003263,False
26524,85,Wahlkreis 85,0.99697,True
26524,86,Wahlkreis 86,0.002565,False
26524,87,Wahlkreis 87,0.000465,False
26529,85,Wahlkreis 85,0.0028,False
26529,86,Wahlkreis 86,0.9972,True
26532,85,Wahlkreis 85,0.000624,False
26532,86,Wahlkreis 86,0.997154,True
26532,87,Wahlkreis 87,0.002222,False
26548,87,Wahlkreis 87,1.0,True
26553,85,Wahlkreis 85,0.000679,False
26553,86,Wahlkreis 86,0.001273,False
26553,87,Wahlkreis 87,0.998048,True
26556,86,Wahlkreis 86,0.00161,False
26556,87,Wahlkreis 87,0.99839,True
26571,87,Wahlkreis 87,1.0,True
26579,87,Wahlkreis 87,1.0,True
26603,86,Wahlkreis 86,1.0,True
26605,86,Wahlkreis 86,0.99996,True
26605,87,Wahlkreis 87,4e-05,False
26607,86,Wahlkreis 86,0.998371,True
26607,87,Wahlkreis 87,0.001629,False
26624,85,Wahlkreis 85,0.000438,False
26624,86,Wahlkreis 86,0.999562,True
26629,83,Wahlkreis 83,0.000569,False
26629,84,Wahlkreis 84,0.000153,False
26629,86,Wahlkreis 86,0.995489,True
26629,87,Wahlkreis 87,0.003789,False
26632,84,Wahlkreis 84,0.000953,False
26632,85,Wahlkreis 85,0.000531,False
26632,86,Wahlkreis 86,0.998516,True
26639,83,Wahlkreis 83,0.000538,False
26639,86,Wahlkreis 86,0.003554,False
26639,87,Wahlkreis 87,0.995908,True
26655,70,Wahlkreis 70,0.000175,False
26655,72,Wahlkreis 72,0.999615,True
26655,83,Wahlkreis 83,0.00021,False
26670,70,Wahlkreis 70,3e-05,False
26670,72,Wahlkreis 72,0.001488,False
26670,83,Wahlkreis 83,0.996295,True
26670,86,Wahlkreis 86,5.3e-05,False
26670,87,Wahlkreis 87,0.002134,False
26676,66,Wahlkreis 66,0.998905,True
26676,72,Wahlkreis 72,0.001036,False
26676,83,Wahlkreis 83,5.9e-05,False
26683,66,Wahlkreis 66,0.997845,True
26683,82,Wahlkreis 82,0.000822,False
26683,83,Wahlkreis 83,0.001333,False
26689,66,Wahlkreis 66,0.001632,False
26689,72,Wahlkreis 72,0.997324,True
26689,83,Wahlkreis 83,0.001044,False
26721,85,Wahlkreis 85,1.0,True
26723,85,Wahlkreis 85,1.0,True
26725,84,Wahlkreis 84,0.000231,False
26725,85,Wahlkreis 85,0.998067,True
26725,86,Wahlkreis 86,0.001702,False
26736,85,Wahlkreis 85,0.998923,True
26736,86,Wahlkreis 86,0.001077,False
26757,84,Wahlkreis 84,1.0,True
26759,85,Wahlkreis 85,0.998707,True
26759,86,Wahlkreis 86,0.001293,False
26789,83,Wahlkreis 83,0.9962,True
26789,84,Wahlkreis 84,0.0038,False
26802,83,Wahlkreis 83,0.001024,False
26802,84,Wahlkreis 84,0.996401,True
26802,85,Wahlkreis 85,9.1e-05,False
26802,86,Wahlkreis 86,0.002484,False
26810,82,Wahlkreis 82,0.001698,False
26810,83,Wahlkreis 83,0.000819,False
26810,84,Wahlkreis 84,0.997483,True
26817,82,Wahlkreis 82,0.000352,False
26817,83,Wahlkreis 83,0.998811,True
26817,84,Wahlkreis 84,0.000837,False
26826,82,Wahlkreis 82,0.000583,False
26826,83,Wahlkreis 83,0.000324,False
26826,84,Wahlkreis 84,0.999093,True
26831,82,Wahlkreis 82,0.000579,False
26831,84,Wahlkreis 84,0.999421,True
26835,83,Wahlkreis 83,0.998385,True
26835,84,Wahlkreis 84,0.000429,False
26835,86,Wahlkreis 86,0.001186,False
26842,66,Wahlkreis 66,0.007233,False
26842,82,Wahlkreis 82,2.6e-05,False
26842,83,Wahlkreis 83,0.992741,True
26844,83,Wahlkreis 83,0.003278,False
26844,84,Wahlkreis 84,0.995893,True
26844,85,Wahlkreis 85,0.000829,False
26845,83,Wahlkreis 83,1.0,True
26847,66,Wahlkreis 66,0.001949,False
26847,72,Wahlkreis 72,0.000669,False
26847,83,Wahlkreis 83,0.997382,True
26849,83,Wahlkreis 83,1.0,True
26871,82,Wahlkreis 82,0.997273,True
26871,83,Wahlkreis 83,0.000285,False
26871,84,Wahlkreis 84,0.002442,False
26892,82,Wahlkreis 82,1.0,True
26897,66,Wahlkreis 66,0.000685,False
26897,82,Wahlkreis 82,0.998992,True
26897,83,Wahlkreis 83,0.000323,False
26899,82,Wahlkreis 82,0.999374,True
26899,84,Wahlkreis 84,0.000626,False
26901,66,Wahlkreis 66,0.000188,False
26901,82,Wahlkreis 82,0.999812,True
26903,82,Wahlkreis 82,0.999958,True
26903,83,Wahlkreis 83,4.2e-05,False
26904,82,Wahlkreis 82,1.0,True
26906,82,Wahlkreis 82,1.0,True
26907,82,Wahlkreis 82,1.0,True
26909,82,Wahlkreis 82,1.0,True
26919,59,Wahlkreis 59,0.000398,False
26919,71,Wahlkreis 71,0.999602,True
26931,59,Wahlkreis 59,0.000127,False
26931,62,Wahlkreis 62,0.000556,False
26931,63,Wahlkreis 63,0.000556,False
26931,64,Wahlkreis 64,0.000276,False
26931,71,Wahlkreis 71,0.998486,True
26935,59,Wahlkreis 59,0.000643,False
26935,71,Wahlkreis 71,0.999357,True
26936,70,Wahlkreis 70,0.012978,False
26936,71,Wahlkreis 71,0.987022,True
26937,70,Wahlkreis 70,0.004017,False
26937,71,Wahlkreis 71,0.995983,True
26939,70,Wahlkreis 70,0.0037,False
26939,71,Wahlkreis 71,0.9963,True
26954,59,Wahlkreis 59,2.7e-05,False
26954,71,Wahlkreis 71,0.999973,True
26969,71,Wahlkreis 71,1.0,True
27211,39,Wahlkreis 39,7.3e-05,False
27211,40,Wahlkreis 40,0.995862,True
27211,41,Wahlkreis 41,0.002594,False
27211,64,Wahlkreis 64,0.001471,False
27232,38,Wahlkreis 38,0.001708,False
27232,41,Wahlkreis 41,0.998292,True
27239,40,Wahlkreis 40,0.00045,False
27239,41,Wahlkreis 41,0.998392,True
27239,64,Wahlkreis 64,0.001042,False
27239,68,Wahlkreis 68,0.000116,False
27243,40,Wahlkreis 40,0.001298,False
27243,41,Wahlkreis 41,0.000502,False
27243,64,Wahlkreis 64,0.997695,True
27243,65,Wahlkreis 65,0.00033,False
27243,66,Wahlkreis 66,0.000166,False
27243,68,Wahlkreis 68,9e-06,False
27245,38,Wahlkreis 38,0.999291,True
27245,41,Wahlkreis 41,0.000709,False
27246,38,Wahlkreis 38,0.000945,False
27246,39,Wahlkreis 39,0.00508,False
27246,41,Wahlkreis 41,0.993975,True
27248,41,Wahlkreis 41,1.0,True
27249,38,Wahlkreis 38,1.3e-05,False
27249,39,Wahlkreis 39,0.000454,False
27249,41,Wahlkreis 41,0.999533,True
27251,40,Wahlkreis 40,0.002754,False
27251,41,Wahlkreis 41,0.997246,True
27252,39,Wahlkreis 39,8e-05,False
27252,41,Wahlkreis 41,0.99992,True
27254,39,Wahlkreis 39,0.002236,False
27254,41,Wahlkreis 41,0.997764,True
27257,39,Wahlkreis 39,0.001753,False
27257,40,Wahlkreis 40,0.008275,False
27257,41,Wahlkreis 41,0.989972,True
27259,38,Wahlkreis 38,0.996942,True
27259,41,Wahlkreis 41,0.003058,False
27283,39,Wahlkreis 39,0.00055,False
27283,61,Wahlkreis 61,0.99945,True
27299,53,Wahlkreis 53,0.000618,False
27299,61,Wahlkreis 61,0.999382,True
27305,39,Wahlkreis 39,0.998154,True
27305,40,Wahlkreis 40,0.000716,False
27305,41,Wahlkreis 41,0.001077,False
27305,61,Wahlkreis 61,5.3e-05,False
27308,42,Wahlkreis 42,0.000522,False
27308,53,Wahlkreis 53,0.000778,False
27308,61,Wahlkreis 61,0.9987,True
27313,39,Wahlkreis 39,0.004479,False
27313,42,Wahlkreis 42,0.000423,False
27313,61,Wahlkreis 61,0.995098,True
27318,39,Wahlkreis 39,0.998983,True
27318,61,Wahlkreis 61,0.001017,False
27321,39,Wahlkreis 39,0.001479,False
27321,40,Wahlkreis 40,0.000876,False
27321,61,Wahlkreis 61,0.997645,True
27324,39,Wahlkreis 39,0.998294,True
27324,42,Wahlkreis 42,1.3e-05,False
27324,61,Wahlkreis 61,0.001693,False
27327,39,Wahlkreis 39,0.998454,True
27327,61,Wahlkreis 61,0.001546,False
27330,39,Wahlkreis 39,0.998396,True
27330,41,Wahlkreis 41,0.001604,False
27333,39,Wahlkreis 39,1.0,True
27336,39,Wahlkreis 39,0.00155,False
27336,42,Wahlkreis 42,0.994883,True
27336,61,Wahlkreis 61,0.003567,False
27337,39,Wahlkreis 39,0.001659,False
27337,61,Wahlkreis 61,0.998341,True
27339,40,Wahlkreis 40,0.004028,False
27339,61,Wahlkreis 61,0.995972,True
27356,53,Wahlkreis 53,0.999809,True
27356,54,Wahlkreis 54,0.000191,False
27367,53,Wahlkreis 53,0.997851,True
27367,54,Wahlkreis 54,0.001921,False
27367,61,Wahlkreis 61,0.000228,False
27374,42,Wahlkreis 42,0.000736,False
27374,43,Wahlkreis 43,0.000865,False
27374,53,Wahlkreis 53,0.997527,True
27374,61,Wahlkreis 61,0.000872,False
27383,43,Wahlkreis 43,0.000292,False
27383,53,Wahlkreis 53,0.999222,True
27383,54,Wahlkreis 54,0.000486,False
27386,43,Wahlkreis 43,0.000459,False
27386,53,Wahlkreis 53,0.999245,True
27386,61,Wahlkreis 61,0.000296,False
27389,43,Wahlkreis 43,0.000805,False
27389,52,Wahlkreis 52,0.000621,False
27389,53,Wahlkreis 53,0.998267,True
27389,54,Wahlkreis 54,0.000307,False
27404,53,Wahlkreis 53,0.000685,False
27404,54,Wahlkreis 54,0.999081,True
27404,55,Wahlkreis 55,0.000234,False
27412,53,Wahlkreis 53,0.00481,False
27412,54,Wahlkreis 54,0.993543,True
27412,60,Wahlkreis 60,0.001647,False
27419,52,Wahlkreis 52,0.000908,False
27419,53,Wahlkreis 53,0.001045,False
27419,54,Wahlkreis 54,0.997163,True
27419,55,Wahlkreis 55,0.000884,False
27432,54,Wahlkreis 54,0.998229,True
27432,56,Wahlkreis 56,0.000569,False
27432,57,Wahlkreis 57,0.000875,False
27432,59,Wahlkreis 59,0.000327,False
27442,54,Wahlkreis 54,0.998346,True
27442,59,Wahlkreis 59,0.00066,False
27442,60,Wahlkreis 60,0.000994,False
27446,54,Wahlkreis 54,0.999534,True
27446,55,Wahlkreis 55,0.000232,False
27446,56,Wahlkreis 56,0.000234,False
27449,54,Wahlkreis 54,0.001382,False
27449,55,Wahlkreis 55,0.000312,False
27449,56,Wahlkreis 56,0.998306,True
27472,58,Wahlkreis 58,1.0,True
27474,58,Wahlkreis 58,1.0,True
27476,57,Wahlkreis 57,0.000657,False
27476,58,Wahlkreis 58,0.999343,True
27478,57,Wahlkreis 57,0.000418,False
27478,58,Wahlkreis 58,0.999582,True
27572,59,Wahlkreis 59,0.975043,True
27572,71,Wahlkreis 71,0.024957,False
27574,57,Wahlkreis 57,0.945371,True
27574,59,Wahlkreis 59,0.054629,False
27576,57,Wahlkreis 57,1.0,True
27578,57,Wahlkreis 57,1.0,True
27580,57,Wahlkreis 57,1.0,True
27607,57,Wahlkreis 57,0.999023,True
27607,58,Wahlkreis 58,0.000977,False
27612,57,Wahlkreis 57,0.000781,False
27612,59,Wahlkreis 59,0.999179,True
27612,71,Wahlkreis 71,4e-05,False
27616,54,Wahlkreis 54,0.000376,False
27616,57,Wahlkreis 57,0.000191,False
27616,59,Wahlkreis 59,0.999433,True
27619,57,Wahlkreis 57,0.999212,True
27619,59,Wahlkreis 59,0.000788,False
27624,54,Wahlkreis 54,0.000138,False
27624,57,Wahlkreis 57,0.999363,True
27624,58,Wahlkreis 58,0.000392,False
27624,59,Wahlkreis 59,0.000107,False
27628,59,Wahlkreis 59,0.999265,True
27628,60,Wahlkreis 60,0.000702,False
27628,71,Wahlkreis 71,3.3e-05,False
27639,57,Wahlkreis 57,0.999483,True
27639,58,Wahlkreis 58,0.000517,False
27711,59,Wahlkreis 59,0.001689,False
27711,60,Wahlkreis 60,0.998311,True
27721,59,Wahlkreis 59,0.003326,False
27721,60,Wahlkreis 60,0.996674,True
27726,54,Wahlkreis 54,0.041837,False
27726,59,Wahlkreis 59,0.001084,False
27726,60,Wahlkreis 60,0.957079,True
27729,54,Wahlkreis 54,0.00032,False
27729,59,Wahlkreis 59,0.998381,True
27729,60,Wahlkreis 60,0.001299,False
27749,65,Wahlkreis 65,1.0,True
27751,40,Wahlkreis 40,0.003397,False
27751,64,Wahlkreis 64,0.001866,False
27751,65,Wahlkreis 65,0.994179,True
27751,71,Wahlkreis 71,0.000558,False
27753,64,Wahlkreis 64,0.007381,False
27753,65,Wahlkreis 65,0.992619,True
27755,40,Wahlkreis 40,0.00153,False
27755,64,Wahlkreis 64,0.003196,False
27755,65,Wahlkreis 65,0.995274,True
27777,64,Wahlkreis 64,0.998177,True
27777,65,Wahlkreis 65,0.001744,False
27777,71,Wahlkreis 71,7.9e-05,False
27793,64,Wahlkreis 64,0.002999,False
27793,66,Wahlkreis 66,0.996245,True
27793,68,Wahlkreis 68,0.000756,False
27798,62,Wahlkreis 62,2.8e-05,False
27798,63,Wahlkreis 63,2.8e-05,False
27798,64,Wahlkreis 64,0.998492,True
27798,71,Wahlkreis 71,0.001452,False
27801,64,Wahlkreis 64,0.998639,True
27801,66,Wahlkreis 66,0.001361,False
27804,64,Wahlkreis 64,0.004045,False
27804,71,Wahlkreis 71,0.995955,True
27809,64,Wahlkreis 64,0.006808,False
27809,65,Wahlkreis 65,0.000217,False
27809,71,Wahlkreis 71,0.992975,True
28197,65,Wahlkreis 65,0.241238,False
28197,71,Wahlkreis 71,0.758762,True
28199,40,Wahlkreis 40,1.0,True
28259,40,Wahlkreis 40,0.942312,True
28259,65,Wahlkreis 65,0.057688,False
28277,40,Wahlkreis 40,1.0,True
28279,40,Wahlkreis 40,1.0,True
28307,40,Wahlkreis 40,0.162502,False
28307,53,Wahlkreis 53,0.44707,True
28307,61,Wahlkreis 61,0.390429,False
28309,40,Wahlkreis 40,1.0,True
28325,53,Wahlkreis 53,1.0,True
28355,53,Wahlkreis 53,1.0,True
28357,53,Wahlkreis 53,0.098938,False
28357,60,Wahlkreis 60,0.901062,True
28717,60,Wahlkreis 60,1.0,True
28719,60,Wahlkreis 60,0.733515,True
28719,71,Wahlkreis 71,0.266485,False
28755,59,Wahlkreis 59,0.920084,True
28755,71,Wahlkreis 71,0.079916,False
28757,59,Wahlkreis 59,0.893452,True
28757,71,Wahlkreis 71,0.106548,False
28759,59,Wahlkreis 59,0.974662,True
28759,60,Wahlkreis 60,0.025338,False
28777,59,Wahlkreis 59,0.402349,False
28777,71,Wahlkreis 71,0.597651,True
28779,59,Wahlkreis 59,0.649278,True
28779,71,Wahlkreis 71,0.350722,False
28790,59,Wahlkreis 59,0.99807,True
28790,60,Wahlkreis 60,0.000836,False
28790,71,Wahlkreis 71,0.001094,False
28816,40,Wahlkreis 40,0.998528,True
28816,64,Wahlkreis 64,0.000477,False
28816,65,Wahlkreis 65,0.000995,False
28832,40,Wahlkreis 40,5.1e-05,False
28832,53,Wahlkreis 53,0.0044,False
28832,61,Wahlkreis 61,0.995549,True
28844,40,Wahlkreis 40,0.999472,True
28844,61,Wahlkreis 61,0.000528,False
28857,39,Wahlkreis 39,0.000148,False
28857,40,Wahlkreis 40,0.998423,True
28857,61,Wahlkreis 61,0.001429,False
28865,53,Wahlkreis 53,0.000179,False
28865,60,Wahlkreis 60,0.999821,True
28870,53,Wahlkreis 53,0.99653,True
28870,54,Wahlkreis 54,0.000362,False
28870,60,Wahlkreis 60,0.002801,False
28870,61,Wahlkreis 61,0.000306,False
28876,53,Wahlkreis 53,0.994131,True
28876,61,Wahlkreis 61,0.005869,False
28879,53,Wahlkreis 53,0.000294,False
28879,54,Wahlkreis 54,0.000404,False
28879,60,Wahlkreis 60,0.999302,True
29221,45,Wahlkreis 45,1.0,True
29223,44,Wahlkreis 44,0.001412,False
29223,45,Wahlkreis 45,0.998588,True
29225,44,Wahlkreis 44,0.009501,False
29225,45,Wahlkreis 45,0.990499,True
29227,44,Wahlkreis 44,0.003305,False
29227,45,Wahlkreis 45,0.996695,True
29229,44,Wahlkreis 44,0.065379,False
29229,45,Wahlkreis 45,0.934621,True
29303,42,Wahlkreis 42,0.0001,False
29303,44,Wahlkreis 44,0.999522,True
29303,45,Wahlkreis 45,0.000378,False
29308,42,Wahlkreis 42,0.000403,False
29308,44,Wahlkreis 44,0.998528,True
29308,45,Wahlkreis 45,0.001068,False
29313,30,Wahlkreis 30,0.000807,False
