plz,wahlkreis_nr,wahlkreis_name,overlap,is_primary
16909,2,Prignitz II/ Ostprignitz-Ruppin II,0.999014,True
16909,3,Ostprignitz-Ruppin I,0.0008,False
16928,1,Prignitz I,0.000554,False
16928,2,Prignitz II/ Ostprignitz-Ruppin II,0.999446,True
16945,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
16949,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
17209,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
17237,10,Uckermark III/ Oberhavel IV,1.0,True
17248,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
17252,2,Prignitz II/ Ostprignitz-Ruppin II,0.096173,False
17252,3,Ostprignitz-Ruppin I,0.903827,True
17255,3,Ostprignitz-Ruppin I,0.523565,True
17255,10,Uckermark III/ Oberhavel IV,0.476435,False
17258,10,Uckermark III/ Oberhavel IV,0.900209,True
17258,11,Uckermark I,0.099791,False
17268,10,Uckermark III/ Oberhavel IV,0.669505,True
17268,11,Uckermark I,0.32998,False
17268,13,Barnim I,0.000515,False
17279,10,Uckermark III/ Oberhavel IV,1.0,True
17291,10,Uckermark III/ Oberhavel IV,0.000564,False
17291,11,Uckermark I,0.999425,True
17291,12,Uckermark II,1.1e-05,False
17309,11,Uckermark I,1.0,True
17321,11,Uckermark I,1.0,True
17322,11,Uckermark I,1.0,True
17326,11,Uckermark I,1.0,True
17328,11,Uckermark I,0.007979,False
17328,12,Uckermark II,0.992021,True
17329,11,Uckermark I,0.006075,False
17329,12,Uckermark II,0.993925,True
17335,11,Uckermark I,1.0,True
17337,11,Uckermark I,1.0,True
17348,11,Uckermark I,1.0,True
19294,1,Prignitz I,1.0,True
19300,1,Prignitz I,1.0,True
19303,1,Prignitz I,1.0,True
19309,1,Prignitz I,1.0,True
19322,1,Prignitz I,1.0,True
19336,1,Prignitz I,1.0,True
19339,1,Prignitz I,0.9989,True
19339,2,Prignitz II/ Ostprignitz-Ruppin II,0.00096,False
19339,4,Ostprignitz-Ruppin III/ Havelland III,0.00014,False
19348,1,Prignitz I,0.610637,True
19348,2,Prignitz II/ Ostprignitz-Ruppin II,0.389363,False
19357,1,Prignitz I,0.99925,True
19357,2,Prignitz II/ Ostprignitz-Ruppin II,0.00075,False
